40_3,78.0,232.0
142_12,61.0,232.0
185_16,45.0,229.0
216_19,31.0,238.0
216_18,43.0,246.0
181_19,77.0,213.0
216_21,86.0,201.0
216_20,66.0,198.0
91_5,67.0,241.0
206_17,57.0,187.0
216_17,63.0,181.0
216_16,54.0,196.0
140_7,55.0,264.0
216_13,67.0,304.0
191_12,45.0,264.0
216_15,28.0,262.0
216_14,49.0,296.0
37_1,112.0,271.0
140_1,95.0,269.0
200_3,79.0,269.0
216_4,79.0,270.0
216_3,84.0,284.0
196_1,99.0,292.0
216_2,113.0,278.0
216_1,93.0,294.0
83_2,107.0,260.0
132_3,82.0,253.0
185_3,74.0,256.0
216_6,82.0,241.0
216_5,63.0,282.0
180_6,64.0,243.0
216_8,55.0,213.0
216_7,68.0,235.0
130_4,111.0,249.0
178_7,98.0,266.0
216_10,111.0,244.0
216_9,104.0,256.0
175_8,115.0,272.0
216_12,135.0,269.0
216_11,118.0,261.0
