pos_1,pos_2,progenitor,descendants_1,descendants_2
117,255,1,1,2
131,222,2,3,
142,201,3,4,
103,315,4,5,
112,286,5,6,
128,317,6,7,
119,305,7,8,
138,299,8,9,
153,283,9,10,
170,278,10,11,
154,262,11,12,
190,261,12,13,
192,244,13,14,
186,228,14,15,
183,213,15,16,
132,274,16,17,
147,275,17,18,
162,252,18,19,
140,238,19,20,
192,274,20,21,
177,249,21,22,
159,239,22,23,
174,211,23,24,
