pos_1,pos_2,progenitor,descendants_1,descendants_2
115,258,1,1,
146,220,2,2,
151,206,2,3,
106,300,3,4,5
134,309,4,6,
127,298,5,7,
148,294,6,8,
168,278,7,9,
156,265,8,10,
189,252,9,11,12
180,224,10,13,14
128,277,11,15,
148,274,12,16,
152,246,13,17,18
191,270,14,19,
176,252,15,20,
166,244,16,21,
172,222,17,22,
