pos_1,pos_2,progenitor,descendants
114,256,1,1
143,225,2,2
145,206,3,3
100,310,4,4
108,288,5,5
129,314,6,6
121,304,7,7
143,293,8,8
156,280,9,9
172,278,10,10
151,261,11,11
192,256,12,12
183,239,13,13
184,229,14,14
180,217,15,15
130,274,16,16
150,273,17,17
165,255,18,18
142,241,19,19
192,274,20,20
176,248,21,21
164,241,22,22
170,215,23,23
