pos_1,pos_2,progenitor,descendants
115,255,1,1
132,226,2,2
148,207,3,3
101,310,4,4
113,284,5,5
126,316,6,6
119,305,7,7
139,295,8,8
153,283,9,9
172,282,10,10
153,259,11,11
191,258,12,12
188,240,13,13
186,227,14,14
183,216,15,15
132,274,16,16
151,271,17,17
166,251,18,18
140,240,19,19
192,274,20,20
176,247,21,21
163,239,22,22
174,214,23,23
