pos_1,pos_2,progenitor,descendants
102,248,1,1
132,242,2,2
129,217,3,3
141,198,4,4
130,320,5,5
118,309,6,6
139,303,7,7
145,291,8,8
165,280,9,9
152,259,10,10
193,267,11,11
194,247,12,12
187,229,13,13
176,219,14,14
133,278,15,15
149,277,16,16
160,248,17,17
138,229,18,18
189,278,19,19
173,249,20,20
155,233,21,21
175,209,22,22
