pos_1,pos_2,progenitor,descendants
115,254,1,1
128,273,2,2
130,222,3,3
139,201,4,4
104,315,5,5
120,298,6,
128,319,7,6
119,303,8,7
138,302,9,8
152,283,10,9
167,276,11,10
153,261,12,11
191,264,13,12
192,244,14,13
187,225,15,14
180,217,16,15
134,275,17,16
147,275,18,17
161,250,19,18
141,234,20,19
192,277,21,20
172,247,22,21
155,235,23,22
174,209,24,23
