pos_1,pos_2,progenitor,descendants
114,256,1,1
141,225,2,2
147,207,3,3
101,309,4,4
110,283,5,5
127,316,6,6
119,305,7,7
140,295,8,8
152,282,9,9
172,282,10,10
153,258,11,11
191,258,12,12
183,240,13,13
185,228,14,14
183,216,15,15
130,274,16,16
149,272,17,17
165,253,18,18
141,240,19,19
192,274,20,20
176,247,21,21
163,241,22,22
172,214,23,23
