pos_1,pos_2,progenitor,descendants_1,descendants_2
114,256,1,1,
144,225,2,2,
150,208,3,3,
102,306,4,4,
110,291,5,5,
134,309,6,6,
122,306,7,7,
149,287,8,8,9
170,278,9,10,
153,262,10,11,
194,252,11,12,
180,243,12,13,
184,229,13,14,
179,219,14,15,
128,277,15,16,
150,274,16,17,
163,251,17,18,
145,242,18,19,
191,270,19,20,
176,250,20,21,
166,243,21,22,
171,216,22,23,
