pos_1,pos_2,progenitor,descendants
112,251,1,1
138,248,2,2
130,222,3,3
139,201,4,4
102,317,5,5
129,319,7,6
120,304,8,7
138,303,9,8
151,285,10,9
167,276,11,10
152,260,12,11
191,265,13,12
192,244,14,13
187,225,15,14
179,218,16,15
135,276,17,16
147,275,18,17
161,248,19,18
140,229,20,19
192,277,21,20
172,247,22,21
155,233,23,22
174,208,24,23
