cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,1,0,0,0,0,0,0,0
I1,0,0,1,1,2,0,1,0,0,0
216_4,0,0,1,1,2,1,1,0,2,2
I2,0,0,1,1,2,0,1,0,0,0
216_2,0,0,1,1,2,0,1,0,0,0
216_1,0,0,1,1,2,0,1,0,2,0
I3,0,0,1,0,0,0,1,0,0,2
I4,1,0,1,0,0,0,1,0,0,2
216_5,1,0,1,1,1,1,1,2,0,2
I5,1,0,1,0,0,0,1,2,0,2
216_8,1,0,1,0,0,0,1,2,0,2
216_7,1,0,1,0,0,0,1,2,0,2
I6,0,0,1,1,1,0,1,0,1,2
I7,0,0,1,1,1,0,1,0,1,2
216_10,0,0,1,1,1,0,1,1,1,2
216_9,0,0,1,1,1,0,1,0,1,2
I8,0,0,1,1,1,0,1,0,1,2
216_13,0,0,1,1,1,1,1,0,1,2
216_11,0,0,1,1,1,2,1,0,1,2
Evolve tree: [&R] ((((216_11:49,216_13:49)I8:48,(216_9:48,216_10:48)I7:49)I6:52,((216_7:24,216_8:24)I5:66,216_5:90)I4:59)I3:56,((216_1:34,216_2:34)I2:56,216_4:90)I1:115)I0:10;
