pos_1,pos_2,progenitor,descendants_1,descendants_2
305,246,1,1,
294,226,2,2,
281,223,3,3,
271,215,3,4,
301,213,4,5,
298,196,5,6,
312,200,6,7,
306,198,6,8,
288,186,7,9,
289,173,8,10,
284,201,9,11,
270,200,10,12,13
313,129,11,14,
282,140,12,15,
267,141,13,16,
278,209,14,17,
265,206,15,18,
271,243,16,19,
264,230,16,20,
273,178,17,21,
269,168,17,22,
309,175,18,23,
308,166,18,24,
