pos_1,pos_2,progenitor,descendants_1,descendants_2
305,250,1,1,
289,223,2,2,
279,229,3,3,
264,211,4,4,
293,211,5,5,
297,192,6,6,
309,194,7,7,
301,201,8,8,
288,187,9,9,10
291,171,10,11,
283,156,11,12,
288,201,12,13,
250,191,14,14,
275,191,15,15,
320,127,16,16,
312,113,17,17,
286,136,18,18,
270,133,19,19,
276,202,20,20,
262,195,21,21,
276,242,22,22,
264,229,23,23,
285,179,24,24,
264,166,25,25,
303,177,26,26,
315,165,27,27,
