cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_8,2,0,2,1,2,1,0,1,0,2
216_7,2,0,2,1,2,1,0,1,0,2
216_6,2,0,2,1,2,1,1,1,0,2
216_5,2,0,2,1,2,1,1,1,0,2
216_4,2,1,2,1,2,1,1,1,0,2
216_3,2,1,2,1,2,1,1,1,0,2
216_2,2,0,2,1,2,1,1,1,0,2
216_1,2,0,2,1,2,1,1,1,0,2
216_16,2,1,2,2,1,1,0,1,1,2
216_15,2,1,2,2,1,1,0,1,1,2
216_14,2,1,2,2,1,1,0,1,1,0
216_13,2,1,2,2,1,1,1,1,1,0
216_12,2,1,2,0,1,1,2,1,1,0
216_10,2,1,2,1,1,1,2,1,1,1
216_9,2,1,2,0,1,1,2,1,1,1
216_33,1,0,2,1,1,2,0,0,2,2
216_31,1,2,2,1,1,1,1,0,1,2
216_29,1,2,2,1,1,0,0,0,1,2
216_28,1,2,2,1,1,0,0,0,1,2
216_25,1,0,1,1,1,2,2,2,1,2
216_24,1,0,1,1,1,2,2,2,1,2
216_27,1,0,1,1,1,2,2,2,1,2
216_26,1,0,1,1,1,2,2,2,1,2
216_23,1,0,0,1,1,2,0,1,0,2
216_18,1,1,1,1,1,0,1,1,1,2
216_17,1,1,1,1,1,0,1,1,1,2
