sigma: 22.470982031241125
216_12 261.0 367.0
216_11 266.0 385.0
216_9 274.0 399.0
216_4 248.0 337.0
216_2 268.0 342.0
216_1 273.0 359.0
216_5 246.0 349.0
216_8 220.0 310.0
216_7 224.0 343.0
203_4 246.22542164111638 341.31490725415534
164_2 246.8166469666419 341.67715209546964
213_1 248.4929222186538 342.2913840183243
168_1 247.95546418314984 342.0906331638065
124_1 247.41746238108038 341.9509053050441
179_7 263.2819819436018 375.56074487011307
125_3 259.9903712567458 368.8006190585807
75_1 259.92770957795284 368.6667697477408
