sigma: 22.470982031241125
216_2 298.0 414.0
216_1 281.0 430.0
216_4 341.0 383.0
216_3 361.0 420.0
216_6 277.0 381.0
216_5 269.0 399.0
216_8 325.0 382.0
216_7 299.0 382.0
182_4 298.22608259104015 392.850345173148
184_3 297.59303254226023 392.9802742883699
129_2 297.9988723910219 393.02932900460047
193_2 335.7776355990003 401.87468546413703
201_1 305.29911835886116 402.85641817877615
131_1 305.4950069733287 402.6190383513962
78_2 305.3167549826579 402.39090790448194
