pos_1,pos_2,progenitor,descendants_1,descendants_2
174,133,1,1,
223,129,2,2,
216,162,3,3,
208,134,4,4,
164,121,5,5,
193,124,6,6,
137,132,7,7,
146,112,7,8,
176,119,8,9,
229,157,9,10,
255,126,10,11,
222,144,11,12,
242,131,12,13,
209,120,13,14,
224,113,14,15,16
234,123,15,17,
268,105,16,18,
222,91,17,19,
221,72,18,20,
