pos_1,pos_2,progenitor,descendants_1,descendants_2
180,158,1,1,
171,133,2,2,
229,132,3,3,
216,154,4,4,
217,142,5,5,
154,135,6,6,
163,108,7,7,
181,125,8,8,
207,135,9,9,
143,146,10,10,
153,115,11,11,
190,117,12,12,13
230,162,13,14,
256,125,14,15,
233,148,15,16,
244,129,16,17,
208,128,17,18,
219,121,18,19,
212,102,19,20,
233,119,20,21,
254,113,21,22,
274,99,22,23,
212,93,23,24,
241,75,24,25,
206,64,25,26,
237,61,26,27,
