pos_1,pos_2,progenitor,descendants
179,149,1,1
171,133,1,2
229,132,2,3
216,154,3,4
215,140,4,5
154,134,5,6
164,105,6,7
181,128,7,8
199,131,8,9
143,139,9,10
153,114,10,11
181,115,11,12
230,162,12,13
252,121,13,14
232,148,14,15
244,129,15,16
209,125,16,17
219,121,17,18
213,100,18,19
233,119,19,20
253,113,20,21
274,100,21,22
218,88,22,23
238,76,23,24
205,62,24,25
236,63,25,26
