pos_1,pos_2,progenitor,descendants
176,133,1,1
223,129,2,2
214,162,3,3
208,134,4,4
160,125,5,5
194,127,6,6
137,131,7,7
153,112,8,8
179,114,9,9
230,157,10,10
251,125,11,11
220,146,12,12
243,131,13,13
211,123,14,14
226,120,15,15
220,104,16,16
234,123,17,17
259,107,18,18
275,105,18,19
222,91,19,20
221,74,20,21
