pos_1,pos_2,progenitor,descendants
185,158,1,1
166,132,2,2
229,132,3,3
217,155,4,4
216,144,5,5
152,137,6,6
163,108,7,7
178,126,8,8
210,131,9,9
147,150,10,10
155,114,11,11
192,112,12,12
181,114,13,13
228,167,14,14
259,127,15,15
232,161,16,16
245,131,17,17
211,134,18,18
217,121,19,19
212,102,20,20
231,119,21,21
254,113,22,22
276,99,23,23
204,91,24,24
242,75,25,25
207,66,26,26
241,61,27,27
