pos_1,pos_2,progenitor,descendants_1,descendants_2
172,141,1,1,2
229,132,2,3,
214,155,3,4,
213,138,4,5,
154,134,5,6,
164,105,6,7,
181,127,7,8,
196,131,8,9,
140,132,9,10,
154,112,10,11,
182,113,11,12,
227,162,12,13,
252,121,13,14,
230,148,14,15,
244,129,15,16,
204,125,16,17,
219,121,17,18,
213,100,18,19,
233,120,19,20,
257,113,20,21,
280,100,21,22,
219,90,22,23,
238,76,23,24,
211,66,24,25,
236,63,25,26,
