cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,0,2,0,1,0,0,0,2,2
I1,1,0,2,2,1,0,2,0,2,2
216_14,1,0,2,2,1,2,2,0,2,2
I2,1,0,2,2,1,0,2,0,2,2
I3,1,0,2,2,1,0,2,0,2,2
216_8,1,0,2,2,1,0,2,0,2,2
216_7,1,0,2,2,1,0,2,0,2,2
I4,1,0,2,2,1,1,2,0,2,2
216_10,1,0,2,2,1,1,2,0,2,2
216_9,1,0,2,2,1,1,2,0,2,2
I5,1,0,2,0,1,0,0,0,2,2
I6,1,0,2,0,1,0,0,0,2,2
216_4,1,0,2,1,1,0,0,0,2,2
I7,1,0,2,0,1,2,0,0,2,2
216_6,1,0,2,0,1,2,0,0,2,2
216_5,1,0,2,0,1,2,0,0,2,2
I8,1,0,2,0,1,0,0,0,2,2
216_3,1,0,2,1,1,0,0,0,2,2
I9,1,0,2,0,1,0,0,0,2,2
216_2,1,0,2,0,1,0,0,0,2,2
216_1,1,0,2,0,1,0,0,0,2,2
Evolve tree: [&R] ((((216_1:0.010152125877506683,216_2:0.010152125877506683)I9:0.09654896448291991,216_3:0.1067010903604266)I8:0.19463574193027097,((216_5:0.004015098179377865,216_6:0.004015098179377865)I7:0.08362734909091707,216_4:0.08764244727029494)I6:0.2136943850204027)I5:0.3030860028047943,(((216_9:0.027210879208705078,216_10:0.027210879208705078)I4:0.08229570725274354,(216_7:0.01855321780474515,216_8:0.01855321780474515)I3:0.09095336865670346)I2:0.17504887190566448,216_14:0.2845554583671132)I1:0.31986737672837867)I0:0.46530758669113925;
