cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,1,0,0,0,0,1,0
I1,0,0,0,1,1,2,0,0,1,0
I2,0,0,2,1,1,2,0,0,1,0
I3,0,0,2,1,1,2,0,0,1,0
216_15,0,0,2,1,1,2,0,0,1,0
216_14,0,0,2,1,1,2,0,0,1,0
I4,0,0,2,1,1,2,0,1,1,0
216_13,0,0,2,1,1,2,0,1,1,0
216_12,0,0,2,1,1,2,0,1,1,0
I5,0,0,1,1,1,2,2,0,1,0
216_11,0,0,1,1,1,2,2,0,1,2
I6,2,0,1,1,1,2,2,0,1,2
216_10,2,0,1,1,1,2,2,0,1,2
216_9,2,0,1,1,1,2,2,0,1,2
I7,0,0,0,1,0,0,0,0,1,0
I8,0,0,0,1,0,0,0,0,1,2
I9,0,1,2,1,0,0,0,2,1,2
216_6,0,1,2,1,0,0,0,2,1,2
216_5,0,1,2,1,0,0,0,2,1,2
I10,1,0,0,1,0,2,0,2,1,2
216_8,1,0,0,1,0,2,0,2,1,2
216_7,1,0,0,1,0,2,0,2,1,2
I11,0,2,0,1,0,0,0,0,1,0
I12,0,2,0,1,0,0,0,0,1,0
216_2,2,2,0,1,0,0,0,0,1,0
216_1,0,2,0,1,0,0,0,0,1,0
I13,0,2,0,1,0,0,1,0,1,0
216_4,0,2,0,1,0,0,1,2,1,0
216_3,0,2,0,1,2,0,1,0,1,0
Evolve tree: [&R] ((((216_3:14,216_4:14)I13:41,(216_1:13,216_2:13)I12:42)I11:47,((216_7:9,216_8:9)I10:46,(216_5:8,216_6:8)I9:47)I8:47)I7:53,(((216_9:3,216_10:3)I6:44,216_11:47)I5:46,((216_12:2,216_13:2)I4:42,(216_14:1,216_15:1)I3:43)I2:49)I1:62)I0:60;
