cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,0,0,0,0,0,0,0,0
I1,1,2,0,1,1,0,1,2,1,1
I2,1,2,1,1,1,2,1,2,1,1
216_12,1,2,1,1,1,2,1,2,1,1
216_11,1,2,1,1,1,2,1,2,1,1
I3,1,2,0,1,1,0,1,2,1,1
216_10,1,2,0,1,1,0,1,2,1,1
216_9,1,2,0,1,1,0,1,2,1,1
I4,0,2,0,0,0,0,0,1,0,0
I5,0,2,2,0,0,0,0,1,0,0
I6,2,2,2,0,0,0,0,1,0,0
216_6,2,2,2,0,0,0,2,1,0,0
216_5,2,2,2,0,0,2,0,1,0,0
I7,0,2,2,0,0,0,0,1,0,2
216_8,0,2,2,0,0,0,0,1,0,2
216_7,0,2,2,0,0,0,0,1,0,2
I8,0,2,0,2,0,1,0,1,0,0
I9,0,2,0,2,2,1,0,1,2,0
216_4,0,2,0,2,2,1,0,1,2,0
216_3,0,2,0,2,2,1,0,1,2,0
I10,0,2,0,2,0,1,0,1,1,0
216_2,2,2,0,2,0,1,0,1,1,0
216_1,0,2,0,2,2,1,0,1,1,1
Evolve tree: [&R] ((((216_1:0.19368224299065123,216_2:0.19368224299065123)I10:0.2697757009345769,(216_3:0.1888785046728943,216_4:0.1888785046728943)I9:0.27457943925233386)I8:0.2718130841121482,((216_7:0.14648598130840887,216_8:0.14648598130840887)I7:0.29405607476635215,(216_5:0.14186915887850238,216_6:0.14186915887850238)I6:0.2986728971962586)I5:0.2947289719626153)I4:0.33031775700934524,((216_9:0.05345794392523269,216_10:0.05345794392523269)I3:0.1993271028037356,(216_11:0.04084112149532636,216_12:0.04084112149532636)I2:0.21194392523364194)I1:0.8128037383177533)I0:0.2244112149532711;
