cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,1,0
I1,2,0,1,0,1,1,1,0,1,0
I2,2,2,1,1,1,1,1,0,1,0
216_12,2,2,1,1,1,1,1,0,1,0
216_11,2,2,1,1,1,1,1,0,1,0
I3,2,1,1,0,1,1,1,0,1,0
216_10,2,1,1,0,1,1,1,0,1,0
216_9,2,1,1,0,1,1,1,0,1,0
I4,0,0,0,0,0,0,0,0,1,0
I5,1,2,0,0,1,0,0,1,1,0
I6,1,2,0,0,1,0,1,1,1,0
216_6,1,2,0,0,1,0,1,1,1,0
216_5,1,2,0,0,1,0,1,1,1,0
I7,1,2,0,1,1,0,1,1,1,0
216_8,1,2,0,1,1,0,1,1,1,0
216_7,1,2,0,1,1,0,1,1,1,0
I8,2,0,0,1,0,0,0,0,1,2
I9,2,0,0,1,2,0,0,0,1,2
216_4,2,0,0,1,2,0,0,0,1,2
216_3,2,0,1,1,2,0,0,0,1,2
I10,2,0,0,1,0,0,1,0,1,2
216_2,2,0,0,1,0,0,1,0,1,2
216_1,2,0,0,1,0,0,1,0,1,2
Evolve tree: [&R] ((((216_1:0.10391661451728074,216_2:0.10391661451728074)I10:0.1724355816733456,(216_3:0.10115300143714195,216_4:0.10115300143714195)I9:0.17519919475348442)I8:0.21231242557317848,((216_7:0.07719389857338455,216_8:0.07719389857338455)I7:0.1831173424639433,(216_5:0.07463050618864697,216_6:0.07463050618864697)I6:0.18568073484868086)I5:0.228353380726477)I4:0.31953044907521333,((216_9:0.027210879208705078,216_10:0.027210879208705078)I3:0.1115422930800612,(216_11:0.020693277709968858,216_12:0.020693277709968858)I2:0.11805989457879741)I1:0.6694418985502519)I0:0.2615353509476129;
