cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,2,2,0,2
I2,1,0,0,2,0,0,2,2,0,2
216_1,1,0,2,2,0,0,2,2,0,2
I3,1,0,0,2,0,0,2,2,2,2
216_3,1,1,0,2,0,1,2,2,2,2
I4,1,0,0,2,0,1,2,2,2,2
216_4,1,0,0,2,0,1,2,2,2,2
216_5,1,0,0,2,0,1,2,2,2,2
I5,0,0,1,0,1,0,2,2,0,2
I6,0,0,1,2,1,0,2,2,1,2
216_10,0,0,1,2,1,1,2,2,1,2
I7,0,0,1,2,1,0,2,2,1,2
216_13,0,0,1,2,1,0,2,2,1,2
216_12,0,0,1,2,1,0,2,2,1,2
I8,0,0,1,0,1,0,2,2,0,2
I9,0,0,1,0,1,0,2,2,0,2
216_9,0,0,1,0,1,0,2,2,0,2
216_8,0,0,1,0,1,0,2,2,0,2
I10,1,0,1,0,1,2,2,2,0,2
216_7,1,0,1,0,1,2,2,2,0,2
216_6,1,0,1,2,1,2,2,2,1,2
I11,0,0,0,0,0,0,0,0,0,0
I12,1,2,0,0,0,1,2,0,2,0
216_15,1,2,0,0,0,1,2,0,2,0
216_14,1,2,0,0,0,1,2,2,2,0
I13,0,0,0,0,0,1,0,0,2,0
I14,0,0,1,0,1,1,0,0,2,0
216_25,1,0,1,1,1,1,2,0,2,0
I15,0,2,1,0,1,1,0,1,2,2
216_23,0,2,1,0,1,1,0,1,2,2
216_22,0,2,1,0,1,1,0,1,2,2
I16,0,0,0,0,0,1,0,0,2,0
I17,0,0,0,0,1,1,0,0,2,0
216_27,0,0,1,0,1,1,0,0,2,0
216_26,0,1,0,0,1,1,0,2,2,0
I18,0,0,0,0,1,1,0,0,2,0
I19,0,0,0,0,1,1,0,0,2,0
216_31,0,0,0,0,1,1,0,0,2,0
216_30,0,0,0,0,1,1,0,0,2,0
I20,0,0,0,0,1,1,0,0,2,0
216_29,0,0,0,0,1,1,0,0,2,0
216_28,0,0,0,0,1,1,0,0,2,0
Evolve tree: [&R] ((((((216_28:0.012056074766354914,216_29:0.012056074766354914)I20:0.16727102803738061,(216_30:0.003999999999999924,216_31:0.003999999999999924)I19:0.17532710280373562)I18:0.24986915887850222,(216_26:0.16044859813083856,216_27:0.16044859813083856)I17:0.2687476635513991)I16:0.2929345794392509,((216_22:0.14186915887850238,216_23:0.14186915887850238)I15:0.2704485981308383,216_25:0.4123177570093407)I14:0.3098130841121479)I13:0.3137383177570088,(216_14:0.15577570093457696,216_15:0.15577570093457696)I12:0.8800934579439206)I11:0.25413084112149537,((((216_6:0.020186915887850092,216_7:0.020186915887850092)I10:0.1928971962616794,(216_8:0.016112149532709976,216_9:0.016112149532709976)I9:0.1969719626168195)I8:0.2104672897196242,((216_12:0.020186915887850092,216_13:0.020186915887850092)I7:0.17831775700934316,216_10:0.19850467289719326)I6:0.22504672897196046)I5:0.29203738317756855,(((216_5:0.016112149532709976,216_4:0.016112149532709976)I4:0.18723364485981028,216_3:0.20334579439252026)I3:0.20897196261682044,216_1:0.4123177570093407)I2:0.30327102803738154)I1:0.5744112149532705)I0:0;
