cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,2,0,0,1,0,0,0,1
I2,0,2,2,0,0,1,0,0,0,1
216_1,0,2,2,0,0,1,0,0,1,1
I3,0,2,2,0,0,1,0,0,0,1
216_3,0,2,2,2,0,1,0,0,0,1
I4,2,2,2,0,0,1,2,0,0,1
216_4,2,2,2,0,0,1,2,0,0,1
216_5,2,2,2,0,0,1,2,0,0,1
I5,0,2,2,0,0,1,0,0,0,1
I6,0,2,2,0,0,1,0,0,0,1
216_10,0,2,2,0,0,1,0,0,0,1
I7,0,2,2,0,0,1,0,0,0,1
216_13,0,2,2,0,0,1,0,0,0,1
216_12,0,2,2,0,0,1,0,0,0,1
I8,0,2,2,0,0,1,0,0,0,1
I9,0,2,2,0,0,1,1,2,0,1
216_9,0,2,2,0,0,1,1,2,0,1
216_8,0,2,2,0,0,1,1,2,0,1
I10,0,2,2,0,0,1,0,0,0,1
216_7,0,2,2,0,0,1,0,0,0,1
216_6,0,2,2,0,0,1,0,0,0,1
I11,0,0,0,0,0,0,0,2,0,0
I12,0,2,2,0,1,0,0,2,0,2
216_15,0,2,2,0,1,0,0,2,0,2
216_14,0,2,2,0,1,0,0,2,0,2
I13,0,1,0,2,0,1,0,2,0,1
I14,0,1,0,2,0,1,0,2,0,1
216_25,0,1,0,2,0,1,0,2,0,1
I15,0,1,0,2,0,1,0,2,0,1
216_23,0,1,0,2,0,1,0,2,0,1
216_22,2,1,0,2,0,1,2,2,0,1
I16,0,1,0,2,0,1,0,2,0,1
I17,2,1,0,2,0,1,0,2,0,1
216_27,2,1,0,2,0,1,0,2,0,1
216_26,2,1,0,2,0,1,0,2,1,1
I18,0,1,0,2,0,1,0,2,0,1
I19,0,1,0,2,0,1,0,2,0,1
216_31,0,1,0,2,0,1,0,2,0,1
216_30,0,1,0,2,0,1,0,2,0,1
I20,1,1,0,2,0,1,0,2,0,1
216_29,1,1,0,2,0,1,0,2,0,1
216_28,1,1,0,2,0,1,0,2,0,1
Evolve tree: [&R] ((((((216_28:0.0060454085156434086,216_29:0.0060454085156434086)I20:0.08964233096209782,(216_30:0.002000000000000148,216_31:0.002000000000000148)I19:0.09368773947774107)I18:0.15678217931249439,(216_26:0.08500076884268579,216_27:0.08500076884268579)I17:0.16746914994754986)I16:0.22494431185974875,((216_22:0.07463050618864697,216_23:0.07463050618864697)I15:0.16629637418197676,216_25:0.24092688037062382)I14:0.2364873502793607)I13:0.2989787410408726,(216_14:0.08237888326446041,216_15:0.08237888326446041)I12:0.6940140884263966)I11:0.293337450095774,((((216_6:0.010152125877506683,216_7:0.010152125877506683)I10:0.10502914949278075,(216_8:0.008091045846733485,216_9:0.008091045846733485)I9:0.10709022952355395)I8:0.13341199055941705,((216_12:0.010152125877506683,216_13:0.010152125877506683)I7:0.09654896448291991,216_10:0.1067010903604266)I6:0.14189217556927786)I5:0.2232589103219086,(((216_5:0.008091045846733485,216_4:0.008091045846733485)I4:0.10141554061471514,216_3:0.10950658646144862)I3:0.13142029390917506,216_1:0.24092688037062382)I2:0.23092529588098937)I1:0.597878245535018)I0:0;
