34_3,330.0,219.0
180_11,256.0,217.0
216_15,215.0,201.0
216_14,256.0,213.0
79_4,326.0,195.0
130_8,338.0,179.0
216_25,345.0,122.0
183_18,378.0,183.0
216_23,411.0,155.0
216_22,398.0,193.0
127_8,333.0,167.0
179_18,365.0,168.0
216_27,350.0,158.0
216_26,377.0,161.0
175_17,311.0,161.0
215_30,331.0,140.0
216_31,336.0,137.0
216_30,321.0,144.0
213_27,307.0,158.0
216_29,300.0,158.0
216_28,316.0,162.0
80_1,293.0,257.0
130_1,271.0,269.0
216_1,275.0,319.0
170_2,258.0,260.0
216_3,235.0,250.0
212_4,265.0,256.0
216_4,259.0,260.0
216_5,269.0,251.0
128_2,270.0,229.0
171_6,251.0,197.0
216_10,252.0,203.0
211_8,242.0,191.0
216_13,251.0,185.0
216_12,234.0,203.0
168_3,251.0,234.0
212_7,217.0,231.0
216_9,230.0,226.0
216_8,207.0,229.0
211_5,250.0,232.0
216_7,240.0,228.0
216_6,257.0,234.0
