cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_1,0,2,2,0,0,1,0,0,1,1
216_3,0,2,2,2,0,1,0,0,0,1
216_4,2,2,2,0,0,1,2,0,0,1
216_5,2,2,2,0,0,1,2,0,0,1
216_10,0,2,2,0,0,1,0,0,0,1
216_13,0,2,2,0,0,1,0,0,0,1
216_12,0,2,2,0,0,1,0,0,0,1
216_9,0,2,2,0,0,1,1,2,0,1
216_8,0,2,2,0,0,1,1,2,0,1
216_7,0,2,2,0,0,1,0,0,0,1
216_6,0,2,2,0,0,1,0,0,0,1
216_15,0,2,2,0,1,0,0,2,0,2
216_14,0,2,2,0,1,0,0,2,0,2
216_25,0,1,0,2,0,1,0,2,0,1
216_23,0,1,0,2,0,1,0,2,0,1
216_22,2,1,0,2,0,1,2,2,0,1
216_27,2,1,0,2,0,1,0,2,0,1
216_26,2,1,0,2,0,1,0,2,1,1
216_31,0,1,0,2,0,1,0,2,0,1
216_30,0,1,0,2,0,1,0,2,0,1
216_29,1,1,0,2,0,1,0,2,0,1
216_28,1,1,0,2,0,1,0,2,0,1
