cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,0,1,1,0,0,0,0,0
I2,2,0,2,1,1,0,2,0,2,0
216_1,2,0,2,1,1,0,2,1,2,0
I3,2,0,2,1,1,0,2,0,2,0
216_3,2,1,2,1,1,0,2,0,2,0
I4,2,0,2,1,1,0,2,0,2,0
216_4,2,0,2,1,1,0,2,0,2,0
216_5,2,0,2,1,1,0,2,0,2,0
I5,2,0,0,1,1,0,0,0,2,2
I6,2,0,0,1,1,0,0,0,2,2
216_10,2,0,0,1,1,0,0,1,2,2
I7,2,1,0,1,1,0,0,0,2,2
216_13,2,1,0,1,1,0,0,0,2,2
216_12,2,1,0,1,1,0,0,0,2,2
I8,2,0,2,1,1,1,0,0,2,2
I9,2,0,2,1,1,1,0,0,2,2
216_9,2,0,2,1,1,1,0,0,2,2
216_8,2,0,2,1,1,1,1,0,2,2
I10,2,2,2,1,1,1,0,1,2,2
216_7,2,2,2,1,1,1,0,1,2,2
216_6,2,2,2,1,1,1,0,1,2,2
I11,1,0,0,0,0,0,1,0,0,0
I12,1,0,0,2,1,2,1,0,2,1
216_15,1,1,0,2,1,2,1,0,2,1
216_14,1,0,0,2,1,2,1,0,2,1
I13,1,0,0,0,1,1,1,0,0,0
I14,1,0,0,0,1,1,1,0,0,0
216_25,1,0,0,0,1,1,1,1,1,0
I15,1,0,0,2,1,1,1,0,0,0
216_23,1,0,0,2,1,1,1,0,0,0
216_22,1,0,0,2,1,1,1,0,2,0
I16,1,2,0,0,1,1,1,2,0,2
I17,1,2,0,0,1,1,1,2,0,2
216_27,1,2,0,0,1,1,1,2,0,2
216_26,1,2,0,0,1,1,1,2,0,2
I18,1,2,0,0,1,1,1,2,0,2
I19,1,2,0,0,1,1,1,2,0,2
216_31,1,2,0,0,1,1,1,2,0,2
216_30,1,2,0,0,1,1,1,2,2,2
I20,1,2,0,0,1,1,1,2,0,2
216_29,1,2,1,0,1,1,1,2,0,2
216_28,1,2,0,0,1,1,1,2,0,2
Evolve tree: [&R] ((((((216_28:0.012038973181965588,216_29:0.012038973181965588)I20:0.16306515430207488,(216_30:0.00400000000000029,216_31:0.00400000000000029)I19:0.1711041274840402)I18:0.23684779957979613,(216_26:0.15697904064962592,216_27:0.15697904064962592)I17:0.2549728864142107)I16:0.27668785783445243,((216_22:0.139087268163632,216_23:0.139087268163632)I15:0.2569585438954395,216_25:0.3960458120590716)I14:0.2925939728392176)I13:0.30152210360220527,(216_14:0.15248434229088492,216_15:0.15248434229088492)I12:0.8376775462096097)I11:0.2507861461688145,((((216_6:0.020130191961974638,216_7:0.020130191961974638)I10:0.18726342374120677,(216_8:0.016078030702131985,216_9:0.016078030702131985)I9:0.19131558500104942)I8:0.19923909045361707,((216_12:0.020130191961974638,216_13:0.020130191961974638)I7:0.17333537919748926,216_10:0.1934655711594639)I6:0.21316713499733456)I5:0.27579311415863295,(((216_5:0.016078030702131985,216_4:0.016078030702131985)I4:0.18201519244498904,216_3:0.19809322314712102)I3:0.19795258891195047,216_1:0.3960458120590716)I2:0.2863800082563599)I1:0.5585222143538776)I0:0;
