cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,2,0,0,0,0
I2,1,2,0,1,0,2,2,2,2,2
216_26,1,2,0,1,0,2,2,2,2,2
I3,1,2,0,1,0,2,2,2,2,2
216_25,1,2,0,1,0,2,2,2,2,2
216_24,1,2,0,1,0,2,2,2,2,2
I4,1,0,1,0,1,2,2,2,2,2
I5,1,0,1,1,1,2,2,2,2,2
216_23,1,0,1,1,1,2,2,2,2,2
216_22,1,0,1,1,1,2,2,2,2,2
I6,1,0,1,0,1,2,2,2,2,2
216_21,1,0,1,0,1,2,2,2,2,2
216_20,1,0,1,0,1,2,2,2,2,2
I7,1,2,0,0,0,0,0,0,0,0
I8,1,2,1,0,0,0,1,0,0,2
I9,1,2,1,0,0,2,1,0,0,2
216_4,1,2,1,0,0,2,1,0,0,2
216_3,1,2,1,0,0,2,1,0,0,2
I10,1,2,1,0,0,0,1,2,0,2
216_2,1,2,1,0,0,0,1,2,0,2
216_1,1,2,1,0,0,0,1,2,0,2
I11,1,2,0,0,0,0,0,0,0,2
I12,1,2,1,0,2,0,1,0,0,2
I13,1,2,1,0,2,0,1,1,0,2
I14,1,2,1,0,2,0,1,1,1,2
216_10,1,2,1,0,2,0,1,1,1,2
216_9,1,2,1,0,2,0,1,1,1,2
I15,1,2,1,0,2,0,1,1,0,2
216_12,1,2,1,1,2,0,1,1,0,2
216_11,1,2,1,0,2,0,1,1,0,2
I16,1,2,1,0,2,0,1,0,0,2
I17,1,2,1,0,2,0,1,0,0,2
216_8,1,2,1,0,2,0,1,0,2,2
216_7,1,2,1,0,2,0,1,0,0,2
I18,1,2,1,0,2,0,1,0,0,2
216_6,1,2,1,0,2,0,1,0,0,2
216_5,1,2,1,0,2,0,1,0,0,2
I19,1,2,2,1,0,0,0,0,0,2
I20,1,2,2,1,1,0,0,0,0,2
216_13,1,2,2,1,1,1,0,0,0,2
I21,1,2,2,1,1,1,0,0,0,2
216_15,1,2,2,1,1,1,0,0,0,2
216_14,1,2,2,1,1,1,0,0,0,2
I22,1,2,2,1,0,0,0,0,0,2
216_19,1,2,2,1,0,1,0,0,1,2
I23,1,2,2,1,0,0,0,1,0,2
216_17,1,2,2,1,0,0,0,1,0,2
216_16,1,2,2,1,0,0,0,1,0,2
Evolve tree: [&R] ((((((216_16:0.04502803738317676,216_17:0.04502803738317676)I23:0.24865420560747337,216_19:0.29368224299065016)I22:0.258373831775699,((216_14:0.061962616822428804,216_15:0.061962616822428804)I21:0.2162429906542028,216_13:0.27820560747663164)I20:0.2738504672897175)I19:0.22979439252336353,(((216_5:0.07919626168224161,216_6:0.07919626168224161)I18:0.16355140186915673,(216_7:0.06624299065420444,216_8:0.06624299065420444)I17:0.1765046728971939)I16:0.255644859813082,((216_11:0.05345794392523269,216_12:0.05345794392523269)I15:0.18928971962616564,(216_9:0.03667289719626102,216_10:0.03667289719626102)I14:0.20607476635513733)I13:0.255644859813082)I12:0.2834579439252324)I11:0.2762803738317753,((216_1:0.07485981308411084,216_2:0.07485981308411084)I10:0.198224299065418,(216_3:0.06624299065420444,216_4:0.06624299065420444)I9:0.2068411214953244)I8:0.7850467289719592)I7:0.23186915887850473,(((216_20:0.07919626168224161,216_21:0.07919626168224161)I6:0.23538317757009058,(216_22:0.06624299065420444,216_23:0.06624299065420444)I5:0.24833644859812776)I4:0.7212897196261652,((216_24:0.06624299065420444,216_25:0.06624299065420444)I3:0.25360747663551086,216_26:0.31985046728971533)I2:0.7160186915887821)I1:0.25413084112149537)I0:0;
