cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,0,1,0,0,0,2,0,0
I2,0,1,0,1,2,0,1,2,1,0
216_26,0,1,0,1,2,0,1,2,1,0
I3,0,1,0,1,2,0,1,2,1,0
216_25,0,1,0,1,2,1,1,2,1,0
216_24,0,1,0,1,2,0,1,2,1,0
I4,0,1,2,1,2,1,0,2,1,0
I5,0,1,2,1,2,1,0,2,1,0
216_23,0,1,2,1,2,1,0,2,1,0
216_22,0,1,2,1,2,1,0,2,1,0
I6,0,1,2,1,2,1,1,2,1,0
216_21,0,1,2,1,2,1,1,2,1,0
216_20,0,1,2,1,2,1,1,2,1,0
I7,0,0,0,0,0,2,0,0,0,0
I8,1,1,0,2,0,2,0,2,0,0
I9,1,1,0,2,0,2,0,2,0,1
216_4,1,1,0,2,0,2,0,2,0,1
216_3,1,1,0,2,0,2,0,2,0,1
I10,1,1,0,2,0,2,1,2,0,0
216_2,1,1,0,2,0,2,1,2,0,0
216_1,1,1,0,2,0,2,1,2,0,0
I11,0,2,0,2,0,2,1,0,0,0
I12,0,2,0,2,0,2,1,0,0,1
I13,0,2,0,2,0,2,1,2,0,1
I14,0,2,0,2,0,2,1,2,0,1
216_10,0,2,0,2,0,2,1,2,0,1
216_9,0,2,0,2,0,2,1,2,0,1
I15,2,2,0,2,0,2,1,2,0,1
216_12,2,2,0,2,0,2,1,2,0,1
216_11,2,2,0,2,0,2,1,2,0,1
I16,0,2,1,2,1,2,1,0,0,1
I17,1,2,1,2,1,2,1,0,2,1
216_8,1,2,1,2,1,2,1,0,2,1
216_7,1,2,1,2,1,2,1,0,2,1
I18,0,2,1,2,1,2,1,0,0,1
216_6,0,2,1,2,1,2,1,0,0,1
216_5,0,2,1,2,1,2,1,0,2,1
I19,0,2,0,2,0,2,1,0,0,1
I20,0,2,0,2,0,2,1,0,1,1
216_13,0,2,0,2,2,2,1,2,1,1
I21,1,2,0,2,0,2,1,0,1,1
216_15,1,2,0,2,0,2,1,0,1,1
216_14,1,2,0,2,0,2,1,0,1,1
I22,0,2,0,2,0,2,1,0,0,1
216_19,0,2,0,2,2,2,1,0,0,1
I23,0,2,0,2,0,2,1,1,0,1
216_17,0,2,1,2,0,2,1,1,0,1
216_16,0,2,0,2,2,2,1,1,0,1
Evolve tree: [&R] ((((((216_16:0.044720728399874905,216_17:0.044720728399874905)I23:0.23928531886975996,216_19:0.2840060472696348)I22:0.24372342954263782,((216_14:0.06138193148560831,216_15:0.06138193148560831)I21:0.20795523217675493,216_13:0.26933716366236327)I20:0.25839231314990946)I19:0.2177510688004119,(((216_5:0.07826040190720206,216_6:0.07826040190720206)I18:0.15739862698708368,(216_7:0.06558107023196158,216_8:0.06558107023196158)I17:0.17007795866232417)I16:0.2414857312783405,((216_11:0.05302434717274747,216_12:0.05302434717274747)I15:0.1826346817215383,(216_9:0.03647072670750793,216_10:0.03647072670750793)I14:0.1991883021867778)I13:0.2414857312783405)I12:0.2683357854400585)I11:0.26638863305172955,((216_1:0.07402026117428229,216_2:0.07402026117428229)I10:0.19045886429657885,(216_3:0.06558107023196158,216_4:0.06558107023196158)I9:0.19889805523889958)I8:0.7473900531935532)I7:0.22907885600489486,(((216_20:0.07826040190720206,216_21:0.07826040190720206)I6:0.2255272043716734,(216_22:0.06558107023196158,216_23:0.06558107023196158)I5:0.23820653604691389)I4:0.6863742822216192,((216_24:0.06558107023196158,216_25:0.06558107023196158)I3:0.24319210104312372,216_26:0.3087731712750853)I2:0.6813887172254094)I1:0.2507861461688145)I0:0;
