cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,2,0,0
I2,0,0,0,0,0,1,0,2,1,0
216_26,0,0,2,0,1,1,0,2,1,0
I3,0,0,0,0,2,1,0,2,1,0
216_25,0,0,0,0,2,1,0,2,1,0
216_24,0,0,1,0,2,1,0,2,1,0
I4,1,0,0,0,0,0,0,2,0,2
I5,1,0,0,0,0,0,0,2,0,2
216_23,1,0,0,0,0,0,0,2,0,2
216_22,1,0,0,0,0,0,0,2,2,2
I6,1,0,0,0,1,0,0,2,0,2
216_21,1,0,0,0,1,0,0,2,0,2
216_20,1,0,0,0,1,0,0,2,0,2
I7,0,0,0,0,1,0,0,0,0,0
I8,1,2,0,0,1,0,1,2,2,0
I9,1,2,0,0,1,2,1,2,2,0
216_4,1,2,0,0,1,2,1,2,2,1
216_3,1,2,0,0,1,2,1,2,2,0
I10,1,2,0,0,1,0,1,2,2,0
216_2,1,2,0,0,1,0,1,2,2,0
216_1,1,2,0,0,1,0,1,2,2,0
I11,0,0,0,1,1,2,0,0,1,0
I12,0,0,0,1,1,2,0,2,1,0
I13,0,0,1,1,1,2,0,2,1,0
I14,0,0,1,1,1,2,1,2,1,0
216_10,0,0,1,1,1,2,1,2,1,0
216_9,0,0,1,1,1,2,1,2,1,0
I15,2,0,1,1,1,2,0,2,1,0
216_12,2,0,1,1,1,2,0,2,1,0
216_11,2,0,1,1,1,2,0,2,1,0
I16,0,0,0,1,1,2,0,2,1,0
I17,0,0,0,1,1,2,0,2,1,0
216_8,0,0,0,1,1,2,0,2,1,0
216_7,1,0,0,1,1,2,0,2,1,0
I18,0,0,0,1,1,2,0,2,1,0
216_6,0,0,0,1,1,2,0,2,1,0
216_5,0,0,0,1,1,2,0,2,1,0
I19,1,0,0,1,1,2,2,0,1,0
I20,1,0,0,1,1,2,2,1,1,0
216_13,1,0,0,1,1,2,2,1,1,0
I21,1,0,0,1,1,2,2,1,1,0
216_15,1,0,0,1,1,2,2,1,1,0
216_14,1,0,0,1,1,2,2,1,1,0
I22,1,0,2,1,1,2,2,1,1,0
216_19,1,1,2,1,1,2,2,1,1,0
I23,1,0,2,1,1,2,2,1,1,0
216_17,1,0,2,1,1,2,2,1,1,0
216_16,1,0,2,1,1,2,2,1,1,0
Evolve tree: [&R] ((((((216_16:0.02284949311935647,216_17:0.02284949311935647)I23:0.14093733360945349,216_19:0.16378682672881)I22:0.1772058274521326,((216_14:0.031638362837529375,216_15:0.031638362837529375)I21:0.12258390893644257,216_13:0.154222271773972)I20:0.1867703824069706)I19:0.1884080902223923,(((216_5:0.04069564477212541,216_6:0.04069564477212541)I18:0.09203093569461171,(216_7:0.03387720367619631,216_8:0.03387720367619631)I17:0.09884937679054082)I16:0.1686102518239605,((216_11:0.027210879208705078,216_12:0.027210879208705078)I15:0.10551570125803204,(216_9:0.01855321780474515,216_10:0.01855321780474515)I14:0.11417336266199196)I13:0.1686102518239605)I12:0.22806391211263727)I11:0.270753887355639,((216_1:0.03840571657315253,216_2:0.03840571657315253)I10:0.11267602557897514,(216_3:0.03387720367619631,216_4:0.03387720367619631)I9:0.11720453847593137)I8:0.6490728896068462)I7:0.2695757900276572,(((216_20:0.04069564477212541,216_21:0.04069564477212541)I6:0.13618428001182578,(216_22:0.03387720367619631,216_23:0.03387720367619631)I5:0.14300272110775492)I4:0.5995130469069057,((216_24:0.03387720367619631,216_25:0.03387720367619631)I3:0.14633800352409443,216_26:0.18021520720029077)I2:0.5961777644905661)I1:0.293337450095774)I0:0;
