34_3,295.0,200.0
147_9,302.0,189.0
216_26,298.0,175.0
200_17,273.0,180.0
216_25,274.0,160.0
216_24,282.0,175.0
148_7,260.0,232.0
200_16,266.0,237.0
216_23,255.0,221.0
216_22,278.0,250.0
197_12,258.0,214.0
216_21,258.0,192.0
216_20,270.0,198.0
31_1,284.0,210.0
70_3,281.0,188.0
115_3,290.0,191.0
162_4,282.0,189.0
207_9,288.0,187.0
216_10,275.0,184.0
216_9,289.0,184.0
203_10,289.0,173.0
216_12,292.0,147.0
216_11,291.0,164.0
162_3,289.0,212.0
200_6,308.0,201.0
216_8,298.0,202.0
216_7,310.0,199.0
197_3,300.0,208.0
216_6,287.0,192.0
216_5,288.0,210.0
106_4,262.0,182.0
155_5,261.0,207.0
216_13,283.0,201.0
201_12,270.0,200.0
216_15,261.0,186.0
216_14,245.0,187.0
152_6,254.0,162.0
205_16,314.0,121.0
216_17,311.0,116.0
216_16,317.0,132.0
216_19,281.0,124.0
156_1,279.0,244.0
200_3,274.0,219.0
216_4,261.0,206.0
216_3,271.0,228.0
198_1,298.0,239.0
216_2,281.0,220.0
216_1,308.0,253.0
