pos_1,pos_2,progenitor,descendants_1,descendants_2
215,219,1,1,
215,183,2,2,
199,179,3,3,
179,167,4,4,
198,163,5,5,
184,135,6,6,
137,157,7,7,
115,141,8,8,
164,145,9,9,
163,123,10,10,
203,137,11,11,
123,240,12,12,
119,211,13,13,
141,232,14,14,
135,210,15,15,
127,182,16,16,
154,190,17,17,
134,172,18,18,
150,163,19,19,
128,199,20,20,
117,191,20,21,
150,206,21,22,23
165,199,22,24,
167,186,23,25,
177,211,24,26,
189,201,24,27,
