pos_1,pos_2,progenitor,descendants_1,descendants_2
218,215,1,1,
212,194,2,2,
193,189,3,3,
173,172,4,4,
194,161,5,5,
185,141,6,6,
133,156,7,7,
167,125,8,8,
207,135,9,9,
127,232,10,10,
121,216,10,11,
142,225,11,12,13
137,186,12,14,
151,192,13,15,
134,173,14,16,
157,170,15,17,
133,199,16,18,
148,207,17,19,
163,199,18,20,
185,205,19,21,
