pos_1,pos_2,progenitor,descendants_1,descendants_2
215,219,1,1,
216,187,2,2,
199,179,3,3,
179,167,4,4,
198,163,5,5,
186,137,6,6,
137,159,7,7,
119,140,8,8,
165,146,9,9,
163,126,10,10,
203,140,11,11,
123,240,12,12,
119,211,13,13,
141,232,14,14,
135,210,15,15,
127,182,16,16,
151,192,17,17,
134,172,18,18,
150,163,19,19,
130,197,20,20,
148,202,21,21,
165,194,22,22,23
182,210,23,24,
