pos_1,pos_2,progenitor,descendants_1,descendants_2
218,216,1,1,
212,194,2,2,
193,189,3,3,
173,172,4,4,
194,162,5,5,
185,141,6,6,
131,156,7,7,8
167,128,8,9,
206,136,9,10,
127,234,10,11,
121,214,11,12,
142,229,12,13,
139,216,12,14,
137,186,13,15,
151,192,14,16,
134,173,15,17,
152,167,16,18,
133,199,17,19,
147,204,18,20,
163,199,19,21,
185,205,20,22,
