pos_1,pos_2,progenitor,descendants_1,descendants_2
218,216,1,1,
212,196,2,2,
193,189,3,3,
173,172,4,4,
194,160,5,5,
182,143,6,6,
133,156,7,7,
173,128,8,8,
207,135,9,9,
124,227,10,10,11
143,223,11,12,
137,186,12,13,
154,191,12,14,
142,173,13,15,
157,170,13,16,
133,199,14,17,
148,207,15,18,
163,199,16,19,
185,205,17,20,
