pos_1,pos_2,progenitor,descendants_1,descendants_2
210,210,1,1,
208,177,2,2,
193,180,3,3,
179,164,4,4,
198,161,5,5,
181,135,6,6,
137,157,7,7,
112,146,8,8,
163,150,9,9,
160,123,10,10,
199,139,11,11,12
127,241,12,13,
128,217,13,14,
141,233,14,15,
139,206,15,16,
128,181,16,17,
155,186,17,18,
134,170,18,19,
149,164,19,20,
123,201,20,21,
116,185,21,22,
151,217,22,23,
146,193,23,24,
161,200,24,25,
168,188,25,26,
179,209,26,27,
190,199,27,28,
