pos_1,pos_2,progenitor,descendants_1,descendants_2
385,297,1,1,
377,281,1,2,
397,267,2,3,
375,261,3,4,
374,247,4,5,
384,238,5,6,
421,262,6,7,
426,240,7,8,
420,223,8,9,
393,228,9,10,
384,171,10,11,
380,151,11,12,
418,290,12,13,
409,277,13,14,
453,269,14,15,
438,241,15,16,
403,212,16,17,18
385,193,17,19,
396,183,18,20,
400,154,19,21,22
