pos_1,pos_2,progenitor,descendants_1,descendants_2
388,300,1,1,
380,278,2,2,
397,260,3,3,
375,260,4,4,
381,249,5,5,
369,242,6,6,
384,240,7,7,
419,260,8,8,
426,240,9,9,
419,216,10,10,
392,229,11,11,
384,171,12,12,
382,154,13,13,
424,306,14,14,
417,281,15,15,
402,274,16,16,
457,270,17,17,
438,251,18,18,
438,228,19,19,
402,225,20,20,
404,194,21,21,
379,195,22,22,23
388,190,23,24,
409,172,24,25,
416,153,25,26,
388,153,26,27,
