pos_1,pos_2,progenitor,descendants
394,303,1,
384,279,2,
397,260,3,
377,263,4,
381,249,5,
369,242,6,
384,240,7,
418,259,8,
421,242,9,
419,216,10,
393,229,11,
384,224,11,
391,171,12,
378,156,13,
420,307,14,
416,282,15,
400,276,16,
455,274,17,
440,255,18,
443,231,19,
402,225,20,
406,196,21,
384,203,22,
371,188,23,
387,193,24,
412,173,25,
414,149,26,
388,151,27,
