cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,2,1,0,0,0,0,2
I2,0,0,1,2,1,0,0,0,0,2
I3,0,0,1,2,1,0,0,0,0,2
216_16,0,0,1,2,1,0,0,0,0,2
216_15,0,0,1,2,1,0,0,0,0,2
I4,0,0,1,2,1,0,0,0,0,2
216_14,0,0,1,2,1,0,0,0,0,2
216_13,0,0,1,2,1,0,0,0,0,2
I5,0,2,0,2,1,0,0,2,0,2
I6,1,2,0,2,1,1,0,2,0,2
216_6,1,2,0,2,1,1,0,2,0,2
216_5,1,2,0,2,1,1,0,2,0,2
I7,0,2,0,2,1,0,0,2,0,2
I8,0,2,1,2,1,0,0,2,0,2
216_4,0,2,1,2,1,0,1,2,0,2
216_3,0,2,1,2,1,0,0,2,0,2
I9,0,2,0,2,1,0,0,2,2,2
216_2,0,2,0,2,1,0,0,2,2,2
216_1,0,2,0,2,1,0,0,2,2,2
I10,0,1,0,0,0,1,2,0,0,0
I11,1,1,0,0,0,1,2,0,0,0
I12,1,1,0,0,2,1,2,0,0,0
I13,1,1,0,0,2,1,2,0,0,0
216_28,1,1,0,0,2,1,2,0,0,0
216_27,1,1,0,0,2,1,2,0,0,0
I14,1,1,0,0,2,1,2,0,0,0
216_26,1,1,2,0,2,1,2,0,0,0
216_25,1,1,0,0,2,1,2,0,0,0
I15,1,1,2,0,2,1,2,0,0,2
I16,1,1,2,0,2,1,2,0,0,2
216_32,1,1,2,0,2,1,2,0,0,2
216_31,1,1,2,0,2,1,2,0,0,2
I17,1,1,2,0,2,1,2,0,0,2
216_30,1,1,2,0,2,1,2,0,0,2
216_29,1,1,2,0,2,1,2,0,0,2
I18,1,1,1,0,0,1,2,0,0,0
I19,1,1,1,0,0,1,2,0,0,1
I20,1,1,1,0,0,1,2,0,2,1
216_24,1,1,1,0,2,1,2,1,2,1
216_23,1,1,1,0,0,1,2,0,2,1
I21,1,1,1,1,0,1,2,0,0,1
216_22,1,1,1,1,0,1,2,0,0,1
216_21,1,1,1,1,0,1,2,1,0,1
I22,1,1,1,0,1,1,2,0,0,0
I23,1,1,1,1,1,1,2,0,0,0
216_20,1,1,1,1,1,1,2,0,0,0
216_19,1,1,1,1,1,1,2,0,0,0
I24,1,1,1,2,1,1,2,0,0,1
216_18,1,1,1,2,1,1,2,0,0,1
216_17,1,1,1,2,1,1,2,0,0,1
Evolve tree: [&R] (((((216_17:0.07208632009293092,216_18:0.07208632009293092)I24:0.13930256733226243,(216_19:0.06956119638257957,216_20:0.06956119638257957)I23:0.14182769104261378)I22:0.19183755267059296,((216_21:0.07463050618864697,216_22:0.07463050618864697)I21:0.13675838123654638,(216_23:0.07463050618864697,216_24:0.07463050618864697)I20:0.13675838123654638)I19:0.19183755267059296)I18:0.22774652353022168,(((216_29:0.05002953623636411,216_30:0.05002953623636411)I17:0.12685038854758707,(216_31:0.04766967359496056,216_32:0.04766967359496056)I16:0.12921025118899063)I15:0.20168780487055007,((216_25:0.04766967359496056,216_26:0.04766967359496056)I14:0.12589995846928828,(216_27:0.04532749229029334,216_28:0.04532749229029334)I13:0.12824213977395552)I12:0.20499809759025242)I11:0.2524052339715067)I10:0.38950111815475646,((((216_1:0.02284949311935647,216_2:0.02284949311935647)I9:0.10987708734738065,(216_3:0.02284949311935647,216_4:0.02284949311935647)I8:0.10987708734738065)I7:0.17288507059745706,(216_5:0.01642919235811928,216_6:0.01642919235811928)I6:0.2891824587060749)I5:0.3053740262233826,((216_13:0.05480284044900492,216_14:0.05480284044900492)I4:0.13557004580614876,(216_15:0.03387720367619631,216_16:0.03387720367619631)I3:0.1564956825789574)I2:0.420612791032423)I1:0.40948840449318763)I0:0.04925634000586668;
