cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,0,0,0,0,0,0,0,0
I2,0,1,1,0,0,0,0,1,0,0
I3,0,1,1,0,2,0,0,1,0,0
216_16,0,1,1,0,2,0,0,1,0,0
216_15,0,1,1,0,2,0,0,1,0,0
I4,1,1,1,0,2,0,0,1,0,0
216_14,1,1,1,0,2,0,2,1,0,0
216_13,1,1,1,0,2,0,0,1,0,0
I5,0,1,0,0,0,0,0,0,0,2
I6,1,1,0,0,0,1,0,0,0,2
216_6,1,1,0,0,0,1,0,0,0,2
216_5,1,1,0,0,0,1,0,0,0,2
I7,0,1,0,0,0,0,0,0,0,2
I8,0,1,0,0,0,0,1,0,0,2
216_4,0,1,0,0,0,0,1,0,0,2
216_3,0,1,0,0,0,0,1,0,0,2
I9,0,1,2,1,0,0,0,0,0,2
216_2,0,1,2,1,0,0,0,0,0,2
216_1,0,1,2,1,0,0,0,0,0,2
I10,0,1,1,2,1,2,2,0,0,0
I11,0,1,1,2,1,2,2,0,0,0
I12,0,1,1,2,1,2,2,0,1,2
I13,0,1,1,2,1,2,2,2,1,2
216_28,0,1,1,2,1,2,2,2,1,2
216_27,0,1,1,2,1,2,2,2,1,2
I14,0,1,1,2,1,2,2,0,1,2
216_26,0,1,1,2,1,2,2,0,1,2
216_25,0,1,1,2,1,2,2,0,1,2
I15,0,1,1,2,1,2,2,0,0,0
I16,0,1,1,2,1,2,2,0,0,0
216_32,0,1,1,2,1,2,2,0,0,0
216_31,0,1,1,2,1,2,2,0,0,0
I17,1,1,1,2,1,2,2,0,0,0
216_30,1,1,1,2,1,2,2,0,0,0
216_29,1,1,1,2,1,2,2,0,2,0
I18,1,1,1,2,1,2,2,0,0,0
I19,1,1,1,2,1,2,2,0,0,0
I20,1,1,1,2,1,2,2,0,0,0
216_24,1,1,1,2,1,2,2,0,0,0
216_23,1,1,1,2,1,2,2,0,0,0
I21,1,1,1,2,1,2,2,0,0,0
216_22,1,1,1,2,1,2,2,0,0,1
216_21,1,1,1,2,1,2,2,0,0,0
I22,1,1,1,2,1,2,2,0,1,0
I23,1,1,1,2,1,2,2,1,1,0
216_20,1,1,1,2,1,2,2,1,1,0
216_19,1,1,1,2,1,2,2,1,1,0
I24,1,1,1,2,1,2,2,1,1,0
216_18,1,1,1,2,1,2,2,1,1,0
216_17,1,1,1,2,1,2,2,1,1,0
Evolve tree: [&R] (((((216_17:0.13465042760322857,216_18:0.13465042760322857)I24:0.21972701180003193,(216_19:0.13022793474518954,216_20:0.13022793474518954)I23:0.22414950465807099)I22:0.24907199721501022,((216_21:0.139087268163632,216_22:0.139087268163632)I21:0.2152901712396285,(216_23:0.139087268163632,216_24:0.139087268163632)I20:0.2152901712396285)I19:0.24907199721501022)I18:0.24726463062226256,(((216_29:0.09535897289914641,216_30:0.09535897289914641)I17:0.20842863337972906,(216_31:0.09106353939559214,216_32:0.09106353939559214)I16:0.21272406688328332)I15:0.2701608520047206,((216_25:0.09106353939559214,216_26:0.09106353939559214)I14:0.20775462403564066,(216_27:0.0867819963171266,216_28:0.0867819963171266)I13:0.2120361671141062)I12:0.27513029485236323)I11:0.27676560895693725)I10:0.35049183344912993,((((216_1:0.044720728399874905,216_2:0.044720728399874905)I9:0.19093830049441085,(216_3:0.044720728399874905,216_4:0.044720728399874905)I8:0.19093830049441085)I7:0.24703371139349806,(216_5:0.03236572398856582,216_6:0.03236572398856582)I6:0.450327016299218)I5:0.34787240009088327,((216_13:0.10399169158414277,216_14:0.10399169158414277)I4:0.2198354314638652,(216_15:0.06558107023196158,216_16:0.06558107023196158)I3:0.2582460528160464)I2:0.5067380173306592)I1:0.3706407603109963)I0:0.039742133979645766;
