pos_1,pos_2,progenitor,descendants
321,163,1,1
305,156,2,2
361,140,3,3
339,145,4,4
298,194,5,5
282,151,6,6
355,118,7,7
311,100,8,8
327,146,9,9
367,152,10,10
301,138,11,11
344,122,12,12
400,146,13,13
395,128,14,14
380,122,15,15
395,103,16,16
371,106,17,17
353,99,18,18
371,83,19,19
356,70,20,20
286,91,21,21
296,66,22,22
340,98,23,23
338,82,24,24
334,73,25,25
320,71,26,26
320,54,27,27
346,58,28,28
