pos_1,pos_2,progenitor,descendants_1,descendants_2
323,169,1,1,
302,161,2,2,
367,126,3,3,
339,143,4,4,
284,195,5,5,
283,147,6,6,
359,116,7,7,
308,92,8,8,
325,143,9,9,10
358,151,10,11,
369,143,11,12,
301,126,12,13,
332,115,13,14,
426,131,14,15,
403,123,15,16,
388,116,16,17,
396,91,17,18,
373,107,18,19,
352,88,19,20,
374,89,20,21,
362,66,21,22,
277,85,22,23,
299,68,23,24,
340,95,24,25,
342,82,25,26,
339,70,26,27,
320,68,27,28,
312,48,28,29,
350,57,29,30,
