pos_1,pos_2,progenitor,descendants_1,descendants_2
320,163,1,1,
305,160,1,2,
362,140,2,3,
339,145,3,4,
298,194,4,5,
282,151,5,6,
355,116,6,7,
314,104,7,8,
324,151,8,9,
367,152,9,10,
306,140,10,11,
341,122,11,12,
400,146,12,13,
395,128,13,14,
381,121,14,15,
392,104,15,16,
360,105,16,17,18
372,84,17,19,
356,71,18,20,
287,91,19,21,
297,67,20,22,
341,101,21,23,
339,81,22,24,
333,74,23,25,
320,71,24,26,
320,54,25,27,
345,58,26,28,
