pos_1,pos_2,progenitor,descendants
324,164,1,1
305,153,2,2
364,136,3,3
339,143,4,4
296,194,5,5
283,148,6,6
362,119,7,7
310,100,8,8
327,147,9,9
369,150,10,10
303,136,11,11
346,121,12,12
407,144,13,13
395,125,14,14
381,122,15,15
396,98,16,16
372,108,17,17
353,96,18,18
371,88,19,19
357,69,20,20
281,91,21,21
294,65,22,22
340,96,23,23
341,82,24,24
334,71,25,25
321,71,26,26
319,56,27,27
347,59,28,28
