pos_1,pos_2,progenitor,descendants
327,165,1,1
305,158,2,2
366,134,3,3
340,142,4,4
293,189,5,5
280,149,6,6
363,118,7,7
308,94,8,8
327,145,9,9
364,147,10,10
303,132,11,11
346,117,12,12
416,138,13,13
401,127,14,14
383,121,15,15
397,89,16,16
374,109,17,17
350,92,18,18
374,91,19,19
356,69,20,20
280,87,21,21
293,65,22,22
337,94,23,23
342,82,24,24
336,71,25,25
321,72,26,26
319,57,27,27
347,59,28,28
