pos_1,pos_2,progenitor,descendants_1,descendants_2
323,169,1,1,
302,161,2,2,
367,126,3,3,
339,142,4,4,
284,195,5,5,
283,148,6,6,7
359,115,7,8,
303,93,8,9,
327,148,9,10,
325,136,9,11,
355,153,10,12,
369,143,11,13,
304,122,12,14,
332,116,13,15,
428,130,14,16,
403,122,15,17,
388,114,16,18,
398,91,17,19,
373,107,18,20,
352,88,19,21,
374,89,20,22,
363,65,21,23,
277,85,22,24,
299,69,23,25,
340,95,24,26,
342,82,25,27,
339,70,26,28,
321,68,27,29,30
312,48,28,31,
350,57,29,32,
