pos_1,pos_2,progenitor,descendants
326,168,1,1
302,161,2,2
365,125,3,3
337,142,4,4
284,195,5,5
294,154,6,6
285,144,7,7
360,112,8,8
300,93,9,9
320,148,10,10
324,134,11,11
355,155,12,12
369,142,13,13
307,135,14,14
307,118,14,15
332,118,15,16
431,132,16,17
405,119,17,18
389,113,18,19
398,89,19,20
373,104,20,21
354,85,21,22
374,89,22,23
365,60,23,24
277,85,24,25
299,69,25,26
340,95,26,27
342,84,27,28
342,70,28,29
330,73,29,30
315,72,30,31
315,49,31,32
351,56,32,33
