pos_1,pos_2,progenitor,descendants
323,164,1,1
305,156,2,2
362,139,3,3
339,144,4,4
298,194,5,5
283,148,6,6
361,119,7,7
311,100,8,8
327,147,9,9
369,150,10,10
302,137,11,11
346,121,12,12
406,144,13,13
395,126,14,14
381,122,15,15
397,103,16,16
371,106,17,17
353,96,18,18
371,83,19,19
357,69,20,20
283,91,21,21
295,66,22,22
340,95,23,23
340,82,24,24
334,72,25,25
321,71,26,26
320,55,27,27
347,58,28,28
