pos_1,pos_2,progenitor,descendants
320,163,1,1
305,156,2,2
361,140,3,3
339,145,4,4
298,194,5,5
282,151,6,6
355,116,7,7
311,101,8,8
326,146,9,9
367,152,10,10
301,138,11,11
344,122,12,12
400,146,13,13
395,128,14,14
380,122,15,15
393,103,16,16
371,106,17,17
354,102,17,18
372,84,18,19
356,72,19,20
286,91,20,21
296,66,21,22
340,99,22,23
338,82,23,24
333,74,24,25
320,71,25,26
320,54,26,27
345,58,27,28
