pos_1,pos_2,progenitor,descendants_1,descendants_2
315,161,1,1,2
362,140,2,3,
339,145,3,4,
298,195,4,5,
282,152,5,6,
353,116,6,7,
312,107,7,8,
324,151,8,9,
367,152,9,10,
305,140,10,11,
341,122,11,12,
400,146,12,13,
397,125,13,14,
379,121,14,15,
392,104,15,16,
361,102,16,17,
363,83,17,18,
356,72,17,19,
287,91,18,20,
298,68,19,21,
341,101,20,22,
339,81,21,23,
335,77,22,24,
320,71,23,25,
320,54,24,26,
345,57,25,27,
