pos_1,pos_2,progenitor,descendants
324,165,1,1
305,152,2,2
364,136,3,3
339,140,4,4
295,194,5,5
283,148,6,6
362,117,7,7
309,97,8,8
327,146,9,9
369,149,10,10
304,134,11,11
346,118,12,12
411,142,13,13
396,125,14,14
382,122,15,15
396,95,16,16
372,108,17,17
350,89,18,18
374,91,19,19
356,69,20,20
280,88,21,21
293,65,22,22
338,95,23,23
342,82,24,24
335,71,25,25
321,72,26,26
319,57,27,27
347,59,28,28
