cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,1,2,2,0,0,0,2,0
I2,0,0,1,2,2,2,0,1,2,0
I3,0,0,1,2,2,2,0,1,2,0
216_19,0,0,1,2,2,2,0,1,2,1
216_18,0,0,1,2,2,2,0,1,2,2
I4,0,0,1,2,2,2,0,1,2,0
216_21,0,0,1,2,2,2,0,1,2,0
216_20,0,0,1,2,2,2,0,1,2,0
I5,0,2,1,2,2,0,0,0,2,0
I6,0,2,1,2,2,0,0,1,2,0
216_17,0,2,1,2,2,0,0,1,2,0
216_16,0,2,1,2,2,0,0,1,2,0
I7,2,2,1,2,2,0,0,2,2,0
216_13,2,2,1,2,2,1,0,2,2,2
I8,2,2,1,2,2,0,2,2,2,0
216_15,2,2,1,2,2,0,2,2,2,0
216_14,2,2,1,2,2,0,2,2,2,0
I9,0,0,2,0,0,0,0,0,1,0
I10,0,0,2,0,2,0,0,0,1,1
I11,0,0,2,0,2,2,0,0,1,1
216_4,0,0,2,0,2,2,0,0,1,1
216_3,0,0,2,0,2,2,0,0,1,1
I12,0,1,2,0,2,2,2,0,1,1
216_2,0,1,2,0,2,2,2,0,1,1
216_1,0,1,2,0,2,2,2,0,1,1
I13,0,0,2,1,0,0,0,0,1,2
I14,0,0,2,1,2,2,0,0,1,2
I15,1,0,2,1,2,2,0,0,1,2
216_6,1,0,2,1,2,2,0,0,1,2
216_5,1,0,2,1,2,2,1,0,1,2
I16,0,0,2,1,2,2,0,0,1,2
216_8,0,0,2,1,2,2,1,0,1,2
216_7,0,0,2,1,2,2,0,0,1,2
I17,1,0,2,1,0,0,1,0,1,2
I18,1,0,2,1,1,0,1,0,1,2
216_10,1,0,2,1,1,0,1,0,1,2
216_9,1,0,2,1,1,0,1,0,1,2
I19,1,0,2,1,0,0,1,0,1,2
216_12,1,0,2,1,0,1,1,0,1,2
216_11,1,0,2,1,0,0,1,0,1,2
Evolve tree: [&R] (((((216_11:0.17932710280373554,216_12:0.17932710280373554)I19:0.2329906542056052,(216_9:0.16514018691588522,216_10:0.16514018691588522)I18:0.24717757009345548)I17:0.28375700934579284,((216_7:0.15577570093457696,216_8:0.15577570093457696)I16:0.24538317757009093,(216_5:0.13269158878504456,216_6:0.13269158878504456)I15:0.2684672897196233)I14:0.2949158878504657)I13:0.3177009345794386,((216_1:0.08355140186915744,216_2:0.08355140186915744)I12:0.2737196261682211,(216_3:0.06624299065420444,216_4:0.06624299065420444)I11:0.29102803738317407)I10:0.6565046728971936)I9:0.27622429906542056,((((216_14:0.10560747663551223,216_15:0.10560747663551223)I8:0.2516635514018663,216_13:0.35727102803737854)I7:0.2875887850467272,(216_16:0.04084112149532636,216_17:0.04084112149532636)I6:0.6040186915887796)I5:0.34699065420560665,((216_20:0.15112149532710037,216_21:0.15112149532710037)I4:0.1953644859813063,(216_18:0.13269158878504456,216_19:0.13269158878504456)I3:0.21379439252336213)I2:0.6453644859813057)I1:0.2981495327102804)I0:0;
