cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,1,0,0,0,1,0,0
I2,2,2,0,1,0,0,0,1,1,0
I3,2,2,0,1,0,0,2,1,1,0
216_19,2,2,0,1,1,0,2,1,1,0
216_18,2,2,0,1,0,0,2,1,1,0
I4,2,2,0,1,0,0,0,1,1,0
216_21,2,2,0,1,0,0,0,1,1,1
216_20,2,2,1,1,0,0,0,1,1,0
I5,0,1,0,1,0,0,1,1,2,0
I6,0,1,2,1,1,0,1,1,2,1
216_17,0,1,2,1,1,0,1,1,2,1
216_16,0,1,2,1,1,0,1,1,2,1
I7,1,1,0,1,0,0,1,1,2,0
216_13,1,1,0,1,0,1,1,1,2,2
I8,1,1,0,1,0,1,1,1,2,0
216_15,1,1,0,1,0,1,1,1,2,0
216_14,1,1,2,1,0,1,1,1,2,0
I9,0,0,2,0,1,0,0,0,0,0
I10,0,0,2,1,1,0,0,0,1,2
I11,1,0,2,1,1,0,0,0,1,2
216_4,1,0,2,1,1,0,0,0,1,2
216_3,1,0,2,1,1,0,0,0,1,2
I12,0,0,2,1,1,0,0,0,1,2
216_2,0,0,2,1,1,0,0,0,1,2
216_1,0,0,2,1,1,0,0,0,1,2
I13,1,0,2,0,1,1,0,0,0,1
I14,1,0,2,0,1,1,0,0,0,1
I15,1,0,2,2,1,1,0,2,1,1
216_6,1,2,2,2,1,1,0,2,1,1
216_5,1,0,2,2,1,1,0,2,1,1
I16,1,0,2,0,1,1,2,2,0,1
216_8,1,0,2,0,1,1,2,2,1,1
216_7,1,0,2,0,1,1,2,2,0,1
I17,1,0,2,0,1,1,1,0,0,1
I18,1,0,2,0,1,1,1,0,0,1
216_10,1,1,2,0,1,1,1,1,2,1
216_9,1,2,2,0,1,1,1,0,2,1
I19,1,0,2,0,1,1,1,2,1,1
216_12,1,0,2,2,1,1,1,2,1,1
216_11,1,0,2,0,1,1,1,2,1,1
Evolve tree: [&R] (((((216_11:0.17510412748404047,216_12:0.17510412748404047)I19:0.22094168457503097,(216_9:0.1614883209639153,216_10:0.1614883209639153)I18:0.23455749109515617)I17:0.2678584218235858,((216_7:0.15248434229088492,216_8:0.15248434229088492)I16:0.233042936028596,(216_5:0.13022793474518954,216_6:0.13022793474518954)I15:0.25529934357429146)I14:0.2783769555631764)I13:0.3047602730573715,((216_1:0.08251429874537099,216_2:0.08251429874537099)I12:0.2616136626820971,(216_3:0.06558107023196158,216_4:0.06558107023196158)I11:0.2785468911955066)I10:0.624536545512561)I9:0.27228352772928,((((216_14:0.10399169158414277,216_15:0.10399169158414277)I8:0.2401362698433253,216_13:0.34412796142746815)I7:0.27125629347688834,(216_16:0.04058904710928343,216_17:0.04058904710928343)I6:0.5747952077950729)I5:0.33199074927109534,((216_20:0.1480041787330661,216_21:0.1480041787330661)I4:0.18594048635589328,(216_18:0.13022793474518954,216_19:0.13022793474518954)I3:0.20371673034376983)I2:0.6134303390864928)I1:0.2935730304938571)I0:0;
