cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,0,0,2
I2,1,0,0,2,0,0,1,1,1,2
I3,1,0,0,2,1,0,1,1,1,2
216_19,1,0,1,2,1,1,1,1,1,2
216_18,1,0,0,2,1,0,1,1,1,2
I4,1,0,0,2,0,0,1,1,1,2
216_21,1,1,0,2,2,0,1,1,1,2
216_20,1,0,0,2,1,0,1,1,1,2
I5,2,2,2,0,0,2,0,0,0,2
I6,2,2,2,1,0,2,2,0,2,2
216_17,2,2,2,1,0,2,2,0,2,2
216_16,2,2,2,1,0,2,2,0,2,2
I7,2,2,2,0,0,2,0,2,0,2
216_13,2,2,2,1,0,2,0,2,0,2
I8,2,2,2,0,2,2,0,2,0,2
216_15,2,2,2,0,2,2,0,2,0,2
216_14,2,2,2,0,2,2,0,2,0,2
I9,0,0,0,0,0,0,0,0,0,0
I10,0,2,1,2,1,0,1,2,1,0
I11,1,2,1,2,1,0,1,2,1,0
216_4,1,2,1,2,1,0,1,2,1,0
216_3,1,2,1,2,1,0,1,2,1,0
I12,2,2,1,2,1,0,1,2,1,2
216_2,2,2,1,2,1,2,1,2,1,2
216_1,2,2,1,2,1,0,1,2,1,2
I13,0,0,0,0,1,0,0,0,1,0
I14,0,0,2,0,1,0,0,1,1,0
I15,0,0,2,0,1,2,0,1,1,2
216_6,0,0,2,0,1,2,0,1,1,2
216_5,0,1,2,0,1,2,0,1,1,2
I16,0,2,2,0,1,0,0,1,1,1
216_8,0,2,2,0,1,0,0,1,1,1
216_7,2,2,2,0,1,1,0,1,1,1
I17,1,0,0,0,1,0,0,0,1,2
I18,1,1,0,0,1,2,0,0,1,2
216_10,1,1,0,0,1,2,0,0,1,2
216_9,1,1,0,0,1,2,0,0,1,2
I19,1,0,1,0,1,0,0,0,1,2
216_12,1,0,1,0,1,2,0,1,1,2
216_11,1,2,1,2,1,0,0,0,1,2
Evolve tree: [&R] (((((216_11:0.246,216_12:0.246)I19:0.27,(216_9:0.228,216_10:0.228)I18:0.28800000000000003)I17:0.28200000000000003,((216_7:0.216,216_8:0.216)I16:0.28800000000000003,(216_5:0.186,216_6:0.186)I15:0.318)I14:0.294)I13:0.276,((216_1:0.12,216_2:0.12)I12:0.336,(216_3:0.096,216_4:0.096)I11:0.36)I10:0.618)I9:0.216,((((216_14:0.15,216_15:0.15)I8:0.306,216_13:0.456)I7:0.294,(216_16:0.06,216_17:0.06)I6:0.6900000000000001)I5:0.306,((216_20:0.21,216_21:0.21)I4:0.234,(216_18:0.186,216_19:0.186)I3:0.258)I2:0.612)I1:0.234)I0:0;
