cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_19,0,0,1,2,2,2,0,1,2,1
216_18,0,0,1,2,2,2,0,1,2,2
216_21,0,0,1,2,2,2,0,1,2,0
216_20,0,0,1,2,2,2,0,1,2,0
216_17,0,2,1,2,2,0,0,1,2,0
216_16,0,2,1,2,2,0,0,1,2,0
216_13,2,2,1,2,2,1,0,2,2,2
216_15,2,2,1,2,2,0,2,2,2,0
216_14,2,2,1,2,2,0,2,2,2,0
216_4,0,0,2,0,2,2,0,0,1,1
216_3,0,0,2,0,2,2,0,0,1,1
216_2,0,1,2,0,2,2,2,0,1,1
216_1,0,1,2,0,2,2,2,0,1,1
216_6,1,0,2,1,2,2,0,0,1,2
216_5,1,0,2,1,2,2,1,0,1,2
216_8,0,0,2,1,2,2,1,0,1,2
216_7,0,0,2,1,2,2,0,0,1,2
216_10,1,0,2,1,1,0,1,0,1,2
216_9,1,0,2,1,1,0,1,0,1,2
216_12,1,0,2,1,0,1,1,0,1,2
216_11,1,0,2,1,0,0,1,0,1,2
