pos_1,pos_2,progenitor,descendants_1,descendants_2
256,299,1,1,
237,291,2,2,
251,275,3,3,
258,285,4,4,
294,322,5,5,
274,307,6,6,
329,325,7,7,
318,309,8,8,
268,295,9,9,
268,278,10,10,
300,282,11,11,
281,278,12,12,
258,269,13,13,
266,253,14,14,
279,243,15,15,
305,232,16,16,
250,254,17,17,18
221,255,18,19,
224,230,19,20,
