pos_1,pos_2,progenitor,descendants
256,297,1,1
239,290,2,2
230,287,3,3
251,279,4,
260,286,5,4
300,334,6,5
275,308,7,6
327,334,8,7
320,312,9,8
268,298,10,9
268,278,11,10
302,286,12,11
279,274,13,12
261,270,14,13
264,253,15,14
284,237,16,15
305,231,17,16
247,255,18,17
256,239,19,18
224,263,20,19
228,235,21,20
