pos_1,pos_2,progenitor,descendants
249,302,1,1
258,299,2,2
239,290,3,3
227,292,4,4
261,290,5,5
294,338,6,6
309,329,6,7
276,309,7,8
328,336,8,9
321,314,9,10
266,299,10,11
270,279,11,12
301,285,12,13
280,278,13,14
262,272,14,15
259,253,15,16
282,237,16,17
308,233,17,18
244,257,18,19
256,234,19,20
222,263,20,21
235,231,21,22
